uid,__fonte,nome_original,nome_canonico,chave_strict,chave_loose,preparo_detectado,grupo,subgrupo,subgrupo_n3
f98a9e2e-1b9c-5989-a93c-d9ca4b994c46,CIQUAL,Rillettes d'oie,Rillettes d'oie,rillettes d oie,rillettes d oie,,,charcuteries et assimilés,rillettes
f98cae57-f36e-5b34-81c2-aa14b5243c4d,CIQUAL,"Falafel ou Boulette de pois-chiche et/ou fève, frite","Falafel ou Boulette de pois-chiche et/ou fève, frite",falafel ou boulette de pois-chiche et/ou feve frite,falafel ou boulette de pois-chiche et/ou feve frite,,,plats composés,plats de légumes/légumineuses
f9901b3c-cda9-5178-9769-f624b834fd58,TBCA,87,87,87,87,,,,
f9956f3a-5cee-5aff-ab5c-9ea5628e1e9c,CIQUAL,Pain pita,Pain pita,pain pita,pain pita,,,pains et assimilés,pains
f99984a1-4782-5e31-8897-6d17e17191e6,CIQUAL,"Calmar ou Calamar ou encornet, à la romaine (beignet)","Calmar ou Calamar ou encornet, à la romaine (beignet)",calmar ou calamar ou encornet a la romaine beignet,calmar ou calamar ou encornet a la romaine beignet,,,produits à base de poissons et produits de la mer,-
f9a7c33b-8628-5bc5-a53b-854fa0ea9663,TBCA,272,272,272,272,,,,
f9b6944c-3339-5555-b723-51bef69f426d,INSA,"Feijão frade, seco, cru","Feijão frade, seco, cru",feijao frade seco cru,feijao frade,seco / cru,,,
f9bb23f8-c5a8-593f-b219-6d637b8bf684,INSA,"Flocos de trigo com mel tipo ""Nestum""","Flocos de trigo com mel tipo ""Nestum""",flocos de trigo com mel tipo nestum,flocos de trigo com mel tipo nestum,,,,
f9bf2a07-48a0-5679-8637-5fd0c7a84acd,CIQUAL,"Citrouille, pulpe, crue","Citrouille, pulpe, crue",citrouille pulpe crue,citrouille pulpe crue,,,légumes,légumes crus
f9c03d50-9dcd-5dfc-9d6d-069a48682414,TBCA,295,295,295,295,,,,
f9c1d9d6-7362-5fb4-855d-f7f29c011ee3,CIQUAL,"Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée","Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée",boisson gazeuse aux fruits a moins de 10% de jus sucree,boisson gazeuse aux fruits a moins de 10% de jus sucree,,,boissons sans alcool,boissons rafraîchissantes sans alcool
f9c65afb-5a41-5e91-877a-6fa842250d4f,CIQUAL,"Basilic, séché","Basilic, séché",basilic seche,basilic seche,,,herbes,herbes séchées
f9cbc21e-9978-50b3-b322-2ee46f96be23,CIQUAL,"Quenelle de veau, en sauce","Quenelle de veau, en sauce",quenelle de veau en sauce,quenelle de veau en sauce,,,charcuteries et assimilés,quenelles
f9cbdfa0-5600-5543-8e61-1de4eabf469a,INSA,Sopa de cozido,Sopa de cozido,sopa de cozido,sopa de,cozido,,,
f9ee8d4f-c06c-54c5-b3e1-5a2c9fa18634,TBCA,270,270,270,270,,,,
f9f70ed3-ac2f-5039-9233-5376252ee2fb,CIQUAL,"Tomate, séchée, à l'huile","Tomate, séchée, à l'huile",tomate sechee a l huile,tomate sechee a l huile,,,légumes,légumes séchés ou déshydratés
fa017676-e7ac-5846-ba8f-4ae8f187708f,CIQUAL,"Coquille Saint-Jacques, noix et corail, cuite","Coquille Saint-Jacques, noix et corail, cuite",coquille saint-jacques noix et corail cuite,coquille saint-jacques noix et corail cuite,,,mollusques et crustacés cuits,-
fa10eab8-a667-5315-82ff-f1ba86948d3b,CIQUAL,"Banane jaune, pulpe, cuite à la vapeur, prélevée à la Martinique","Banane jaune, pulpe, cuite à la vapeur, prélevée à la Martinique",banane jaune pulpe cuite a la vapeur prelevee a la martinique,banane jaune pulpe cuite a la vapeur prelevee a la martinique,,,légumes,légumes et leurs produits de la Martinique
fa14887a-bc76-5aa1-83ad-933583328182,INSA,Bola de Berlim sem creme,Bola de Berlim sem creme,bola de berlim sem creme,bola de berlim sem creme,,,,
fa224411-5a69-52ae-adee-1765607b4b17,INSA,Mirtilo,Mirtilo,mirtilo,mirtilo,,,,
fa226f7f-9eda-54ae-ac5a-abc645bcba1a,TACO,"Tucumã, cru","Tucumã, cru",tucuma cru,tucuma,cru,Frutas e derivados,,
fa2371a4-62b3-564f-8a4c-667d17a5ac2a,CIQUAL,"Boeuf, braisé","Boeuf, braisé",boeuf braise,boeuf braise,,,viandes cuites,bœuf et veau
fa24620e-61ef-539b-b1ea-e0f743b7efcc,CIQUAL,Tapenade,Tapenade,tapenade,tapenade,,,condiments,-
fa273c68-bbf7-5a10-9836-5a23580d8cad,CIQUAL,"Salade de thon et légumes, appertisée","Salade de thon et légumes, appertisée",salade de thon et legumes appertisee,salade de thon et legumes appertisee,,,salades composées et crudités,-
fa29ef1b-a6d1-516b-8d52-5d3996ac4d33,CIQUAL,"Fromage blanc nature, 0% MG, enrichi en vitamine D","Fromage blanc nature, 0% MG, enrichi en vitamine D",fromage blanc nature 0% mg enrichi en vitamine d,fromage blanc nature 0% mg enrichi en vitamine d,,,produits laitiers frais et assimilés,fromages blancs
fa2c15e1-ac61-50ed-ba18-54311c13bcee,TACO,"Batata, baroa, crua","Batata, baroa, crua",batata baroa crua,batata baroa,crua,"Verduras, hortaliças e derivados",,
fa493d92-0a24-5dca-bb76-7c8fa017a2cc,CIQUAL,"Poireau, cuit","Poireau, cuit",poireau cuit,poireau cuit,,,légumes,légumes cuits
fa592e9d-4f81-56de-a703-e23843a2c809,INSA,"Bebida refrigerante, cola","Bebida refrigerante, cola",bebida refrigerante cola,bebida refrigerante cola,,,,
fa5deb3f-aa67-56d2-aefb-a9aab2357a9a,CIQUAL,"Jus multifruit, à base de concentré, standard","Jus multifruit, à base de concentré, standard",jus multifruit a base de concentre standard,jus multifruit a base de concentre standard,,,boissons sans alcool,jus
fa6284c6-49a6-57e7-adab-aa39a6baf1a5,INSA,"Porco, pé cru","Porco, pé cru",porco pe cru,porco pe,cru,,,
fa6c600e-80db-5801-82ba-b226c247769d,CIQUAL,"Artichaut, fond, appertisé, égoutté","Artichaut, fond, appertisé, égoutté",artichaut fond appertise egoutte,artichaut fond appertise egoutte,,,légumes,légumes cuits
fa73c1e8-7df6-5f2d-a7cc-d544eba7110c,TACO,"Cupuaçu, cru","Cupuaçu, cru",cupuacu cru,cupuacu,cru,Frutas e derivados,,
fa7b3e0f-49eb-5e38-8d3b-27606c39ccbd,CIQUAL,Fromage 100% brebis (Feta AOP ou type Feta),Fromage 100% brebis (Feta AOP ou type Feta),fromage 100% brebis feta aop ou type feta,fromage 100% brebis feta aop ou type feta,,,fromages et assimilés,autres fromages et spécialités
fa85f8b5-00ee-5747-8003-090aa5aac701,INSA,Estragão fresco,Estragão fresco,estragao fresco,estragao fresco,,,,
fa8bf94b-b537-5b00-aa35-cea650867ed6,INSA,Pão de trigo integral com sementes de sésamo,Pão de trigo integral com sementes de sésamo,pao de trigo integral com sementes de sesamo,pao de trigo com sementes de sesamo,integral,,,
fa944d9a-7c05-51e7-b3cb-f0a9bf438bc3,CIQUAL,"Tortilla souple (à garnir), à base de maïs","Tortilla souple (à garnir), à base de maïs",tortilla souple a garnir a base de mais,tortilla souple a garnir a base de mais,,,pains et assimilés,pains
faa17550-9344-5f42-a01e-8a1877ddc556,CIQUAL,"Porc, jarret, cru","Porc, jarret, cru",porc jarret cru,porc jarret,cru,,viandes crues,porc
faa3930d-718a-5f02-b03f-e249112a80be,INSA,"Batata estufada com cebola, azeite e óleo alimentar","Batata estufada com cebola, azeite e óleo alimentar",batata estufada com cebola azeite e oleo alimentar,batata estufada com cebola azeite e oleo alimentar,,,,
faabb2a1-d2c3-547d-b6c5-bf06210dc03a,CIQUAL,Museau de boeuf,Museau de boeuf,museau de boeuf,museau de boeuf,,,charcuteries et assimilés,autres spécialités charcutières
fabdb6bd-a346-5b45-a3f0-0cffdc880cef,INSA,Bagas goji secas,Bagas goji secas,bagas goji secas,bagas goji secas,,,,
fac4ad64-e671-57ef-bdad-7f5ce499d24b,INSA,"Vitela, costeleta grelhada","Vitela, costeleta grelhada",vitela costeleta grelhada,vitela costeleta,grelhada,,,
facead37-537c-549b-858c-0dddd5e8b518,CIQUAL,"Carrelet ou plie, cuit à la vapeur","Carrelet ou plie, cuit à la vapeur",carrelet ou plie cuit a la vapeur,carrelet ou plie cuit a la vapeur,,,poissons cuits,-
fad17386-abfa-5d56-84d5-5b9e5e2e5327,CIQUAL,"Oeuf, poché","Oeuf, poché",oeuf poche,oeuf poche,,,œufs,œufs cuits
fad1d019-0c8b-5606-bbbf-e7a3d9dc7509,INSA,Pastel folhado,Pastel folhado,pastel folhado,pastel folhado,,,,
